user_id,user_name,tweet_time,location,text
785277097447006208,KS Deplorable,Wed Sep 12 00:43:22 +0000 2018,kansas USA,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
544493282,Yvette Copeland,Wed Sep 12 00:43:23 +0000 2018,USA,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/OIfltscCVT
3593119513,Joe C,Wed Sep 12 00:43:27 +0000 2018,United States,RT @Jillibean557: #MSM is repulsive. They do nothing but lie and undermine #PresidentTrump.
327715590, Matthew ,Wed Sep 12 00:43:30 +0000 2018,Washington DC,RT @Baby Del: I want to see the Republicans in both the House and Senate join together in DEMANDING serious legitimate investigations int
26278305,AZWS.us,Wed Sep 12 00:43:30 +0000 2018,Phoenix - 85020,RT @CarmineZozzora: Christopher Hahn gets in financial trouble. Idiot menace Barack Obama helps him out by running up $10 TRILLION in new
3314595356,SCTechMom,Wed Sep 12 00:43:31 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
797107318412472320,Christine Roane,Wed Sep 12 00:43:31 +0000 2018,None,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/BttYkZDEfC
1326017760,C. J.,Wed Sep 12 00:43:31 +0000 2018,Mid-Atlantic U.S.A.,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
4854294411,Eric,Wed Sep 12 00:43:34 +0000 2018,None,RT @xAZ2018x: @thejtlewis @realDonaldTrump Amen! I stand with President Trump! #MAGA #TRUMP2020 #KAG #MakeAmericaGreatAgain #KeepAmer
908513685521534977,Angela Vaughn,Wed Sep 12 00:43:35 +0000 2018,None,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/OizCW6aFFA
963205370175868928,Sheldon,Wed Sep 12 00:43:36 +0000 2018,None,RT @captain_maga: Did you know? Until #PresidentTrump took charge - We were doing #Obamacare not just here - but for those #Palestinians wh
785277097447006208,KS Deplorable,Wed Sep 12 00:43:37 +0000 2018,kansas USA,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
1008785638106202120,Trump Supporter2020,Wed Sep 12 00:43:37 +0000 2018,None,RT @LouDobbs: Tonights #QuoteOfTheDay is from our President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/gXaIwgqM18
968281330424348677,Joyful1,Wed Sep 12 00:43:39 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/35a2lenZIL
913483929709146113,Answer Claire,Wed Sep 12 00:42:26 +0000 2018,None,Somehow this makes me feel less secure... #potus #HurricaneFlorerence https://t.co/aVbH9mtpI9
1020460033295908864,Q TrutherHydro 777,Wed Sep 12 00:43:40 +0000 2018,In an undisclosed bunker,@PiperPerabo I think you're very idiotic for making an ass of yourself at Judge Kavanaugh's confirmation hearing! Y https://t.co/dp2BdVfb3t
2440585071,@ fata,Wed Sep 12 00:42:57 +0000 2018,United States,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
807264184736116738,TheFeistyTrumpette,Wed Sep 12 00:43:43 +0000 2018,None,This is outrageous Dylan tweeted nothing wrong. We need a new social media &amp; we'll take #PresidentTrump Twitter w https://t.co/Vi6RxsekHM
2661482017,Sherrie ,Wed Sep 12 00:43:43 +0000 2018,None,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/vYKrWK7NiC
724219435,Rita,Wed Sep 12 00:43:46 +0000 2018,Toronto Ontario,@realDonaldTrump Return the stolen children #USA #donaldtrump @FLGovScott #PuertoRico #florida #miami
259407955,Mark Mummert,Wed Sep 12 00:43:47 +0000 2018,Worcester MA,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/Iy1qVsgkM6
75940502,Lolita Dickinson,Wed Sep 12 00:43:50 +0000 2018,None,RT @captain_maga: Did you know? Until #PresidentTrump took charge - We were doing #Obamacare not just here - but for those #Palestinians wh
25457039,BatPatriot,Wed Sep 12 00:43:50 +0000 2018,None,@JerryBrownGov is behaving like a dictator. @GavinNewsom will be worse! Vote for @TheRealJohnCox ! #JohnCox https://t.co/OJU13ZuztU
7607712,Misciel L.,Wed Sep 12 00:43:51 +0000 2018,Maine,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/ybPoJH1Ekp
4840350705,Billy,Wed Sep 12 00:43:53 +0000 2018,None,RT @LagMaker: Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/KUizAvheZp
724219435,Rita,Wed Sep 12 00:43:54 +0000 2018,Toronto Ontario,RT @lbpyyz: @realDonaldTrump Return the stolen children #USA #donaldtrump @FLGovScott #PuertoRico #florida #miami
940368062,Red Nation Rising,Wed Sep 12 00:43:55 +0000 2018,Everywhere USA,RT @RNR_Georgia: who we are fighting and why: radical Islam and its jihad-commanding doctrine Sharia #georgia #georgiagop #rednation #redn
716146833030930433,STEVEN NAGEL#magaveteran,Wed Sep 12 00:43:57 +0000 2018,None,RT @LouDobbs: #EndWitchHunt @SaraCarterDC: Weve found nothing to show collusion between President @realDonaldTrump &amp; Russia absolutely
100832012,#PurrsistanceResists!,Wed Sep 12 00:43:59 +0000 2018,North Carolina USA,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/4JwQUnkdOd
2246427643,VeteranRobinson,Wed Sep 12 00:44:01 +0000 2018,Pleasanton TX,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
32991125,Freedom Lover,Wed Sep 12 00:44:03 +0000 2018,None,RT @RNR_Georgia: who we are fighting and why: radical Islam and its jihad-commanding doctrine Sharia #georgia #georgiagop #rednation #redn
1730541582,Theresa S,Wed Sep 12 00:44:03 +0000 2018,Maryland USA,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/6UqHZlWh9x
929182893179420672,Bob Green,Wed Sep 12 00:44:07 +0000 2018,roaming,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/X1Se715mXj
2942884615,Judgement,Wed Sep 12 00:44:10 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
26753804,Flying Seagull,Wed Sep 12 00:44:11 +0000 2018,Manhattan NY,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
717769663946436608,Auntie Amber ,Wed Sep 12 00:44:11 +0000 2018,Worldwide via Los Angeles CA,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/XeDCHwEWKQ
16478456,IB Sharkbait,Wed Sep 12 00:44:12 +0000 2018,United States,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
947165691190366208,Willow lady,Wed Sep 12 00:44:15 +0000 2018,None,RT @Brummy_the_Brit: L9 Patriot News 24/7 live on YouTube and Discord for all the latest 'Q' news....... #L9PatriotNews #QAnon #WWG1WGA #P
385247765,Maureen O'Neal,Wed Sep 12 00:44:15 +0000 2018,Portland OR,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/xPLR5ka8No
2279892463,Donna Bazemore,Wed Sep 12 00:44:16 +0000 2018,None,RT @POTUS_Schedule: Tuesday 11 September 2018 17:15 - No additional #POTUS travel outside the #WhiteHouse secure area expected today or to
262364675,Brian Park,Wed Sep 12 00:44:17 +0000 2018,USA,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
1015359457251950592,Rfren07,Wed Sep 12 00:44:19 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
968248687397715968,Bree Goates,Wed Sep 12 00:44:19 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/097Vh0aSs6
119090956,Abulafia,Wed Sep 12 00:44:19 +0000 2018,Bunker,Leaked video reveals Donald Trump in long-term affair with Mike Pence #MakeAmericaGreatAgain #FreedomIsntFree
339821379,Peggy Lorenzo,Wed Sep 12 00:44:21 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1008785638106202120,Trump Supporter2020,Wed Sep 12 00:44:22 +0000 2018,None,RT @LouDobbs: #DrainTheSwamp @replouiegohmert: Its unbelievable the way the FBI has been weaponized. I was hoping Director Wray would be
3681039497,Camilla Zapolsky ,Wed Sep 12 00:44:24 +0000 2018,North Carolina USA,Yes we do. But we need to build the WALL first. @SpeakerRyan @Jim_Jordan @RepMarkMeadows
808780305460903936,Qjinnie,Wed Sep 12 00:44:26 +0000 2018,West,RT @POTUS_Schedule: Tuesday 11 September 2018 17:15 - No additional #POTUS travel outside the #WhiteHouse secure area expected today or to
86847118,Paul Shene,Wed Sep 12 00:44:27 +0000 2018,Portland Oregon,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/5kbrTxmhD1
812454149912662017,Susan C Turlington,Wed Sep 12 00:44:27 +0000 2018,Virginia USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
892539306107179008,Peter Strzok's Bald Spot,Wed Sep 12 00:44:28 +0000 2018,None,RT @otdon: Stop the Tape! Lies About the President &amp; the Economy https://t.co/q4r2cDMujJ via @YouTube MUST SEE SHORT VIDEO FOR EVERY AMERIC
2738516288,Mark's PC,Wed Sep 12 00:44:33 +0000 2018,Houston TX,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
915093199844130816,Edwatd Cheeks,Wed Sep 12 00:44:33 +0000 2018,Arizona USA,RT @CarmineZozzora: Only idiot menace Barack Obama could pull such a completely shameless ploy as to attempt to take credit for the Trump e
2853108960, ,Wed Sep 12 00:44:34 +0000 2018,,RT @DominicSola: 1 John 5:19 We know that we are children of God and that the whole world is under the control of the evil one. PROGRESSIV
901182722055352320,Iris Ivy,Wed Sep 12 00:44:35 +0000 2018,None,https://t.co/2bH8ulrvXt Nearly 3 000 died #HurricaneMaria #PuertoRico Nearly 3 000 died 911 World Trade Center https://t.co/XxJHH2IRru
85649687,Mary,Wed Sep 12 00:44:35 +0000 2018,United States,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/DhY0lC6lwG
320486571,Jeff Rimann,Wed Sep 12 00:44:39 +0000 2018,Utah,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/M02kokkU5p
797201639795032064,JiminCali,Wed Sep 12 00:44:40 +0000 2018,None,RT @LouDobbs: #EndWitchHunt @SaraCarterDC: Weve found nothing to show collusion between President @realDonaldTrump &amp; Russia absolutely
1014521856446156801,Michael J LeBoeuf,Wed Sep 12 00:44:42 +0000 2018,Opelousas LA,RT @twitmiser: #Power Lost: Citizen Obama appears 2 be unhappy he can't control the narrative. Democrats aren't in Power &amp; yet insist we ch
3025328045,Traci DeFazio,Wed Sep 12 00:44:43 +0000 2018,Fairmont WV,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/iFUgYpmH1f
401476997,GRACE 4 ALL,Wed Sep 12 00:44:45 +0000 2018,America Land Of The Free & Forgiven,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
828631407312457729,TorriThe Mad Retweeter,Wed Sep 12 00:44:45 +0000 2018,United States,RT @SassyT_Joy: @BCMsolt @fightinirish109 @dybarb @Wolfie_V3 @KevinHu63682270 @CNS15141 @DogsBCool @Punkin682 @hirschA8720 @MrsGoodoz @MAGA
425937615,Neil Osterweil,Wed Sep 12 00:44:47 +0000 2018,None,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/Dd99dxJFw3
3311052397,Clif Garrett,Wed Sep 12 00:44:49 +0000 2018,San Antonio TX,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
21329684,Ethical Solutions,Wed Sep 12 00:44:50 +0000 2018,Santa Fe Honduras,followed all
1296875341, Move on Snowflake ,Wed Sep 12 00:44:50 +0000 2018,Arkansas USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1598745553,BigAL_562,Wed Sep 12 00:44:51 +0000 2018,Texas ,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
733099071284645889,Kate Ogg,Wed Sep 12 00:44:51 +0000 2018,None,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/1KPZz5ZTqo
116929833,Mad+Love,Wed Sep 12 00:44:53 +0000 2018,Illinois USA,RT @POTUS_Schedule: Tuesday 11 September 2018 17:15 - No additional #POTUS travel outside the #WhiteHouse secure area expected today or to
1950478830,Susie #MAGA #LockThemAllUp,Wed Sep 12 00:44:54 +0000 2018,None,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
982863171261050880,Astor Zen,Wed Sep 12 00:44:54 +0000 2018,None,@kylegriffin1 #Trump can say these things bec he KNOWS #Trumpsters dont give a @#$% re: #PuertoRico &amp; its people. T https://t.co/UFby9XnNSK
824386746649608193,B Waite,Wed Sep 12 00:44:55 +0000 2018,None,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/U2OOlIfElM
495518212, Lori MAGA! ,Wed Sep 12 00:45:02 +0000 2018,United States,RT @SPTrmp: THIS IS PRICELESS!! #MakeAmericaGreatAgain #LockHerUp #HillaryClinton https://t.co/1avuURxFpw
325582046,johnSEKERKA,Wed Sep 12 00:45:02 +0000 2018,Ottawa Ontario,@colbertlateshow PLAID SHIRT GUY - ACTUALLY SUFFERING FROM INDIGESTION official word from the Super White House re https://t.co/W2dr1taK3z
790270769527869440,Pix #NazisAreBad,Wed Sep 12 00:45:03 +0000 2018,#Rebel Scum NTK,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/NdR7dpEdvr
573277220,Michael Barger,Wed Sep 12 00:45:05 +0000 2018,San Francisco,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
782949768502837248,John Doe,Wed Sep 12 00:45:06 +0000 2018,None,RT @WeSupport45: A Pallet of Bricks arrived just in time to be placed on our Memorial Wall #September11th on our #911Anniversary broadcast
728736799971934208,Andee,Wed Sep 12 00:45:02 +0000 2018,California USA,Obama Has Been Claiming Credit For Trumps Economy Trump Marches Out Economist With Receipts https://t.co/RaldvOM2Jj
730040955152285697,R Kaplan,Wed Sep 12 00:45:07 +0000 2018,None,The Nazi Soros funded illegal shadow government run by Obama &amp; their fake media report undocumented propaganda ac https://t.co/31nU0BO9K6
825056372941152256,E. Plankhurst,Wed Sep 12 00:45:07 +0000 2018,None,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/Rox1ym6Zg4
467196175,trump's BOSS    Proudly Blocked by Dana Loesch,Wed Sep 12 00:45:11 +0000 2018,Missouri USA,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/4XkjOocU9v
401476997,GRACE 4 ALL,Wed Sep 12 00:45:11 +0000 2018,America Land Of The Free & Forgiven,RT @LouDobbs: #DrainTheSwamp @replouiegohmert: Its unbelievable the way the FBI has been weaponized. I was hoping Director Wray would be
2340729788,DJ Burn,Wed Sep 12 00:45:14 +0000 2018,Los Angeles CA,@RNHAAP #Kavanaugh was not on the original list from the Federalist because Trump wanted nothing to do with the Bus https://t.co/RoopMKlksQ
187419840,txlady706,Wed Sep 12 00:45:16 +0000 2018,T,@TheReady1775 I'm formally a #NYC res and every time I hear #Bush I am sick. Ever1 forgets that it was he that a w https://t.co/l2LicnvQCK
811941838210945024,John M Oppido,Wed Sep 12 00:45:19 +0000 2018,East Coast U.S.A. #1,@DonaldJTrumpJr Ye-haa I say...Agree with you... Let's MAGAAmerica... #MAGA #POTUS
96289994,Donna #NeverAgain,Wed Sep 12 00:45:19 +0000 2018,New York USA,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/jlKfjFALEX
2340444691,Snowmageddoncatlypse,Wed Sep 12 00:45:23 +0000 2018,Outside,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/488NAXhJwj
948198491876143104,glenn howard ,Wed Sep 12 00:45:24 +0000 2018,Gainesville FL,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
834227326586077184,Nicole,Wed Sep 12 00:45:27 +0000 2018,Massachusetts USA,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/LsAOPpUjco
1000767517,Javier Cantu,Wed Sep 12 00:45:27 +0000 2018,None,RT @TheSharpEdge1: New #QAnon 2158. Panic in DC. Bruce Ohr [in effort to save Nellie Ohr] testifying against Rosenstein Yates Lynch and
1019606864835817473,@KeishaLadyMAGAWWG1WAG,Wed Sep 12 00:45:29 +0000 2018,Indiana USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
833469046196674561,Denise,Wed Sep 12 00:45:29 +0000 2018,None,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
1018141037481615365,Lion-in-PA,Wed Sep 12 00:45:30 +0000 2018,None,RT @pinkk9lover: Crazy a$$ @MaxieneWaters now wants to impeach @VP -she either figured out who would be @Potus if #PresidentTrump was actu
839977914057818112,AllianceForTrump,Wed Sep 12 00:45:31 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
2842034452,Howard Waddell,Wed Sep 12 00:45:31 +0000 2018,Wisconsin USA,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/gICtZei8N9
902468143263744000,djackso,Wed Sep 12 00:45:31 +0000 2018,SaCalina,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
813482457123069952,Doug Newson,Wed Sep 12 00:45:34 +0000 2018,Nevada USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1537533894,Debra Susi,Wed Sep 12 00:45:35 +0000 2018,Maine USA,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/L944IQPta7
967612769238503425,Awake in MN,Wed Sep 12 00:45:37 +0000 2018,Minnesota USA,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
25526963,Nerdvice451,Wed Sep 12 00:45:39 +0000 2018,iPhone: 40.497150-88.939583,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1009653409513902080,The Trump Loyalist #MAGA,Wed Sep 12 00:45:39 +0000 2018,Pennsylvania USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
936875437711491072,Ken Jackson,Wed Sep 12 00:45:39 +0000 2018,Surfers Paradise Gold Coast,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
27166285,Shannis,Wed Sep 12 00:45:40 +0000 2018,None,3000 of my people family and fellow Americans died during #HurricaneMaria because our #POTUS is a heartless monst https://t.co/C5nwdkKtvW
940341191396163586,I am a  Targeted Individual,Wed Sep 12 00:45:41 +0000 2018,Laverne Okla,RT @POTUS_Schedule: Tuesday 11 September 2018 17:15 - No additional #POTUS travel outside the #WhiteHouse secure area expected today or to
25457039,BatPatriot,Wed Sep 12 00:45:43 +0000 2018,None,@JerryBrownGov is behaving like a dictator! @GavinNewsom will be worse! Vote for @TheRealJohnCox! #JohnCox https://t.co/dEpJOFk7Lc
845786214695342080,Kathleen Roby,Wed Sep 12 00:45:43 +0000 2018,None,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/9AFu7RMB0P
761333498229600256,Mo,Wed Sep 12 00:45:46 +0000 2018,Good Ole USA,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
836811314915848192,Brenda White,Wed Sep 12 00:45:47 +0000 2018,None,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
348195138,Debbie,Wed Sep 12 00:45:47 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/ttdfNIz21O
927290672553500672, Ricky Wilde  ,Wed Sep 12 00:45:48 +0000 2018,The illegal and unconstitutional monarchy of NZ. I look forward to the day NZ becomes a constitutional republic and NZers become free.,Nothing to see here. #QAnon #Q #QArmy #GreatAwakening #GreatAwakeningWorldwide #PatriotsWorldWide #TheStormIsHere https://t.co/3rN3BoMq2Y
946478151374442496,TrumpGirl GET OUT & VOTE,Wed Sep 12 00:45:49 +0000 2018,United States,RT @Baby Del: I want to see the Republicans in both the House and Senate join together in DEMANDING serious legitimate investigations int
61577178,Klaatu 2 "I'm baaaaack...",Wed Sep 12 00:45:51 +0000 2018,Secaucus NJ USA,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/KT0q0W2FjH
899498052297400320,Chief,Wed Sep 12 00:45:52 +0000 2018,Virginia USA,RT @Baby Del: I want to see the Republicans in both the House and Senate join together in DEMANDING serious legitimate investigations int
821178996176064512,Lisa Dawn,Wed Sep 12 00:45:53 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
831299942098444288,Rich Hunt,Wed Sep 12 00:45:53 +0000 2018,None,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
4221299685,GfromStateFarm ,Wed Sep 12 00:45:55 +0000 2018,Brooklyn NY,But why? Why would he even consider this? Seriously.... WHY? Bruh please. The only people voting for you is your mo https://t.co/hAO57V0l64
356753375,Pearl Polanski,Wed Sep 12 00:45:55 +0000 2018,None,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/AGNFl1XBnR
4833915448,Janie K. Laine,Wed Sep 12 00:45:57 +0000 2018,Ohio USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
27800134,Peter Dickerson ,Wed Sep 12 00:46:01 +0000 2018,Australia,RT @ONEstellar: Can DJT Wave his Magic Wand over BHO and make him disappear along with his legacy of failures FOREVER https://
40173650,Global News Report,Wed Sep 12 00:46:03 +0000 2018,RT's Are FYI Purposes Only,#POTUS News: President #Trump starts 9/11 anniversary with pumping fists tweeting about Russia #News https://t.co/QcbtxrQci2
392099829,Denise Corcoran,Wed Sep 12 00:46:03 +0000 2018,Binghamton NY,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/21Bjt02iDh
761333498229600256,Mo,Wed Sep 12 00:46:03 +0000 2018,Good Ole USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1296875341, Move on Snowflake ,Wed Sep 12 00:46:05 +0000 2018,Arkansas USA,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
873613581903962113,Norma Pesato,Wed Sep 12 00:46:06 +0000 2018,Myrtle Beach SC,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
57669967,Kimberly Clark,Wed Sep 12 00:46:07 +0000 2018,Arkansas USA,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/p4E2t2xl5S
713522523489570817,MexTXgal,Wed Sep 12 00:46:10 +0000 2018,Beacon Falls CT,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
2800538812,impala,Wed Sep 12 00:46:11 +0000 2018,canada,Like really smart. #HurricaneFlorence #BobWoodward #DonaldTrump #MAGA #TuesdayThoughts
775776804086882305,Frank Felt,Wed Sep 12 00:46:11 +0000 2018,Planet Earth for now,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/N96FvVKNjm
225858323,Kenneth C Damschen,Wed Sep 12 00:46:12 +0000 2018,Quail Creek Arizona,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1038233282423541760,Jack Cagle,Wed Sep 12 00:46:13 +0000 2018,United States,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1011220037259223041,Michael MAGA,Wed Sep 12 00:46:13 +0000 2018,None,RT @alohabrianb: Out of the way #FakeNews The #TrumpTrain is rolling through... https://t.co/7dGD1w9O9i
995363971510231041,Sean,Wed Sep 12 00:46:15 +0000 2018,Eire,RT @realMikeArnett: Please Like and Follow #TheConservative411 #Trump #MAGA #AmericaFirst #Trump2020 #KeepAmericaGreat #America #Conser
2174327760,GoldenGirl,Wed Sep 12 00:46:15 +0000 2018,Washington USA,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/7dAw58BI50
700630947,RoseWinter,Wed Sep 12 00:46:15 +0000 2018,#PatriotsUnited USA,RT @Jillibean557: #MSM is repulsive. They do nothing but lie and undermine #PresidentTrump.
812317302775545856,Rene' Parker,Wed Sep 12 00:46:16 +0000 2018,Alabama USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
27324507,Frances Stewart,Wed Sep 12 00:46:19 +0000 2018,Washington DC area,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/QVoQHL1N2y
4827839651,Grace Coronella,Wed Sep 12 00:46:24 +0000 2018,None,RT @realMacMadame: One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/ulwprj
761358089991839744,Patti      ,Wed Sep 12 00:46:24 +0000 2018,None,RT @ODesignzz: Unbelievable! SORRY! BUT THE REAL #POTUS IS @realDonaldTrump and will continue to be our POTUS in 2020! #maga2020 #maga #Nev
423459805,Philip Sheppard,Wed Sep 12 00:46:25 +0000 2018,Calgary,RT @RichardAngwin: President Obama returns to the campaign trail and someone's not happy #TuesdayThoughts #Resist #Trump #1u #tcot #maga #
20710575,Ella,Wed Sep 12 00:46:27 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/XZRFPJZ1Db
795645228539674624,John,Wed Sep 12 00:46:32 +0000 2018,Alabama USA,RT @LouDobbs: #EndWitchHunt @SaraCarterDC: Weve found nothing to show collusion between President @realDonaldTrump &amp; Russia absolutely
324161069,#WWG1WGA,Wed Sep 12 00:46:33 +0000 2018,Texas,RT @POTUS_Schedule: Tuesday 11 September 2018 17:15 - No additional #POTUS travel outside the #WhiteHouse secure area expected today or to
3227821818,richard barrett,Wed Sep 12 00:46:33 +0000 2018,Georgia USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
25277991, Jump4Trump ,Wed Sep 12 00:46:33 +0000 2018,United States,#MAGA #TrumpTrain Has anyone else noticed all of polls on Twitter today? Then when you vote pro Trump the results end up all evil.
